iter	MultiClass
2901	0.004911588948
2902	0.004909576445
2903	0.004907434121
2904	0.004905560046
2905	0.004903772086
2906	0.004901591844
2907	0.004899565819
2908	0.004898368415
2909	0.004894316689
2910	0.004892157168
2911	0.004889094953
2912	0.004885611044
2913	0.004883179123
2914	0.004880109248
2915	0.004877360125
2916	0.004875542675
2917	0.004873352298
2918	0.004871662817
2919	0.004870353239
2920	0.004869332378
2921	0.00486725517
2922	0.004864746636
2923	0.004862689053
2924	0.004860944926
2925	0.004858946172
2926	0.004855859529
2927	0.004852490762
2928	0.004850578047
2929	0.004849105123
2930	0.004846955944
2931	0.004845679438
2932	0.004843748232
2933	0.004842462411
2934	0.004840139923
2935	0.004838108984
2936	0.004835085219
2937	0.004832986147
2938	0.004831504973
2939	0.004829456314
2940	0.004827997267
2941	0.004825495052
2942	0.004823368096
2943	0.004821022558
2944	0.004818166304
2945	0.004815745945
2946	0.004813713916
2947	0.004812395929
2948	0.004810420158
2949	0.0048079786
2950	0.004805985593
2951	0.004802575057
2952	0.004801676395
2953	0.004800541041
2954	0.004799105583
2955	0.004797738446
2956	0.00479559256
2957	0.004793675344
2958	0.004791864354
2959	0.004790005529
2960	0.00478769237
2961	0.004785701549
2962	0.004782584232
2963	0.00478128429
2964	0.004778993082
2965	0.004775869447
2966	0.0047744859
2967	0.00477039794
2968	0.004768806922
2969	0.00476593533
2970	0.004762386278
2971	0.004760408042
2972	0.004759167375
2973	0.004757782778
2974	0.004754903042
2975	0.004752682827
2976	0.004751127774
2977	0.00474935514
2978	0.004746062298
2979	0.004744452718
2980	0.004742767677
2981	0.004740320613
2982	0.004738658812
2983	0.004736922897
2984	0.004735601217
2985	0.004733506475
2986	0.004732299334
2987	0.004730485199
2988	0.004728990498
2989	0.00472766828
2990	0.004726148229
2991	0.004722211362
2992	0.004720984097
2993	0.004718695376
2994	0.004716381602
2995	0.004713371974
2996	0.004711864577
2997	0.00471098437
2998	0.00470994026
2999	0.004707348049
